instance,response,bagID,1,8,-0.117,5,1,8,-0.117
7710,1,124,1,13,0.011,5,1,8,-0.119
7711,1,124,1,8,-0.119,5,1,13,0.011
7712,1,124,1,8,-0.119,0,4,1,0.142
7713,1,124,4,1,0.142,0,1,8,-0.119
7714,1,124,1,8,-0.119,0,4,1,0.142
7715,1,124,4,1,0.142,0,1,8,-0.119
7716,1,124,1,8,-0.119,0,4,1,0.142
7717,1,124,4,1,0.142,0,1,8,-0.119
7718,1,124,1,13,0.011,0,1,13,0.011
7719,1,124,1,13,0.011,0,1,13,0.011
7720,1,124,1,8,-0.119,0,1,3,0.011
7721,1,124,1,3,0.011,0,1,8,-0.119
7722,1,124,1,3,0.011,0,1,8,-0.119
7723,1,124,1,8,-0.119,0,1,3,0.011
7724,1,124,1,3,0.011,0,4,1,0.061
7725,1,124,4,1,0.061,0,1,3,0.011
7726,1,124,1,3,0.011,0,4,1,0.061
7727,1,124,4,1,0.061,0,1,3,0.011
7728,1,124,1,8,-0.168,0,1,3,0.011
7729,1,124,1,3,0.011,0,1,8,-0.168
7730,1,124,1,3,0.011,0,4,1,0.061
7731,1,124,4,1,0.061,0,1,3,0.011
7732,1,124,1,3,0.011,0,4,1,0.061
7733,1,124,4,1,0.061,0,1,3,0.011
7734,1,124,1,3,0.011,0,4,1,0.061
7735,1,124,4,1,0.061,0,1,3,0.011
7736,1,124,1,8,-0.118,0,6,19,0.812
7737,1,124,6,19,0.812,0,1,8,-0.118
7738,1,124,6,19,0.812,1,7,20,-0.388
7739,1,124,7,20,-0.388,1,6,19,0.812
7740,1,124,6,19,0.812,1,7,20,-0.388
7741,1,124,7,20,-0.388,1,6,19,0.812
7742,1,125,1,8,-0.116,5,1,8,-0.116
7743,1,125,1,8,-0.116,5,1,8,-0.116
7744,1,125,1,8,-0.116,5,1,11,0.014
7745,1,125,1,11,0.014,5,1,8,-0.116
7746,1,125,1,11,0.014,5,1,11,-0.086
7747,1,125,1,11,-0.086,5,1,11,0.014
7748,1,125,1,11,-0.086,5,1,10,-0.086
7749,1,125,1,10,-0.086,5,1,11,-0.086
7750,1,125,1,10,-0.086,5,1,8,-0.116
7751,1,125,1,8,-0.116,5,1,10,-0.086
7752,1,125,1,8,-0.116,5,1,8,-0.116
7753,1,125,1,8,-0.116,5,1,8,-0.116
7754,1,125,1,11,0.014,5,1,8,-0.116
7755,1,125,1,8,-0.116,5,1,11,0.014
7756,1,125,1,8,-0.116,5,1,8,-0.116
7757,1,125,1,8,-0.116,5,1,8,-0.116
7758,1,125,1,8,-0.116,5,1,8,-0.116
7759,1,125,1,8,-0.116,5,1,8,-0.116
7760,1,125,1,8,-0.116,5,1,10,-0.086
7761,1,125,1,10,-0.086,5,1,8,-0.116
7762,1,125,1,10,-0.086,5,1,11,-0.086
7763,1,125,1,11,-0.086,5,1,10,-0.086
7764,1,125,1,10,-0.086,5,1,7,0.014
7765,1,125,1,7,0.014,5,1,10,-0.086
7766,1,125,1,7,0.014,5,1,7,-0.086
7767,1,125,1,7,-0.086,5,1,7,0.014
7768,1,125,1,7,-0.086,5,1,10,-0.086
7769,1,125,1,10,-0.086,5,1,7,-0.086
7770,1,125,1,7,0.014,0,6,19,0.813
7771,1,125,6,19,0.813,0,1,7,0.014
7772,1,125,6,19,0.813,1,7,20,-0.387
7773,1,125,7,20,-0.387,1,6,19,0.813
7774,1,125,6,19,0.813,1,7,20,-0.387
7775,1,125,7,20,-0.387,1,6,19,0.813
7776,1,125,1,8,-0.116,0,4,1,0.143
7777,1,125,4,1,0.143,0,1,8,-0.116
7778,1,125,1,8,-0.116,0,4,1,0.143
7779,1,125,4,1,0.143,0,1,8,-0.116
7780,1,125,1,8,-0.116,0,4,1,0.143
7781,1,125,4,1,0.143,0,1,8,-0.116
7782,1,125,1,8,-0.116,0,4,1,0.143
7783,1,125,4,1,0.143,0,1,8,-0.116
7784,1,125,1,8,-0.116,0,4,1,0.144
7785,1,125,4,1,0.144,0,1,8,-0.116
7786,1,125,1,8,-0.116,0,4,1,0.143
7787,1,125,4,1,0.143,0,1,8,-0.116
7788,1,125,1,7,-0.086,0,4,1,0.114
7789,1,125,4,1,0.114,0,1,7,-0.086
7790,0,126,1,8,-0.128,5,1,8,-0.128
7791,0,126,1,8,-0.128,5,1,8,-0.128
7792,0,126,1,8,-0.128,5,1,8,-0.128
7793,0,126,1,8,-0.128,5,1,8,-0.128
7794,0,126,1,8,-0.128,5,1,13,0.002
7795,0,126,1,13,0.002,5,1,8,-0.128
7796,0,126,1,13,0.002,5,1,8,-0.128
7797,0,126,1,8,-0.128,5,1,13,0.002
7798,0,126,1,8,-0.128,5,1,8,-0.128
7799,0,126,1,8,-0.128,5,1,8,-0.128
7800,0,126,1,8,-0.128,5,1,8,-0.128
7801,0,126,1,8,-0.128,5,1,8,-0.128
7802,0,126,1,8,-0.128,0,4,1,0.132
7803,0,126,4,1,0.132,0,1,8,-0.128
7804,0,126,1,8,-0.128,0,4,1,0.132
7805,0,126,4,1,0.132,0,1,8,-0.128
7806,0,126,1,8,-0.128,0,4,1,0.132
7807,0,126,4,1,0.132,0,1,8,-0.128
7808,0,126,1,8,-0.128,0,4,1,0.132
7809,0,126,4,1,0.132,0,1,8,-0.128
7810,0,126,1,13,0.002,5,1,8,-0.128
7811,0,126,1,8,-0.128,5,1,13,0.002
7812,0,126,1,8,-0.128,5,1,8,-0.128
7813,0,126,1,8,-0.128,5,1,8,-0.128
7814,0,126,1,8,-0.128,5,1,8,-0.128
7815,0,126,1,8,-0.128,5,1,8,-0.128
7816,0,126,1,8,-0.128,5,1,8,0.202
7817,0,126,1,8,0.202,5,1,8,-0.128
7818,0,126,1,8,0.202,5,1,8,-0.128
7819,0,126,1,8,-0.128,5,1,8,0.202
7820,0,126,1,8,-0.128,5,1,13,0.002
7821,0,126,1,13,0.002,5,1,8,-0.128
7822,0,126,1,8,-0.128,0,4,1,0.132
7823,0,126,4,1,0.132,0,1,8,-0.128
7824,0,126,1,8,-0.128,0,4,1,0.132
7825,0,126,4,1,0.132,0,1,8,-0.128
7826,0,126,1,8,-0.128,0,4,1,0.132
7827,0,126,4,1,0.132,0,1,8,-0.128
7828,0,126,1,8,-0.128,0,4,1,0.132
7829,0,126,4,1,0.132,0,1,8,-0.128
7830,0,126,1,13,0.002,0,1,13,0.002
7831,0,126,1,13,0.002,0,1,13,0.002
7832,0,126,1,8,0.202,0,6,15,-0.779
7833,0,126,6,15,-0.779,0,1,8,0.202
7834,0,126,1,8,-0.128,0,6,19,0.801
7835,0,126,6,19,0.801,0,1,8,-0.128
7836,0,126,6,19,0.801,1,7,20,-0.398
7837,0,126,7,20,-0.398,1,6,19,0.801
7838,0,126,6,19,0.801,1,7,20,-0.398
7839,0,126,7,20,-0.398,1,6,19,0.801
7840,0,126,6,15,-0.779,0,4,0,0.332
7841,0,126,4,0,0.332,0,6,15,-0.779
7842,0,126,6,15,-0.779,0,4,0,0.332
7843,0,126,4,0,0.332,0,6,15,-0.779
7844,0,127,1,8,-0.113,5,1,8,-0.113
7845,0,127,1,8,-0.113,5,1,8,-0.113
7846,0,127,1,8,-0.113,5,1,8,-0.113
7847,0,127,1,8,-0.113,5,1,8,-0.113
7848,0,127,1,8,-0.113,5,1,13,0.017
7849,0,127,1,13,0.017,5,1,8,-0.113
7850,0,127,1,13,0.017,5,1,8,-0.113
7851,0,127,1,8,-0.113,5,1,13,0.017
7852,0,127,1,8,-0.113,5,1,8,-0.113
7853,0,127,1,8,-0.113,5,1,8,-0.113
7854,0,127,1,8,-0.113,5,1,8,-0.113
7855,0,127,1,8,-0.113,5,1,8,-0.113
7856,0,127,1,8,-0.113,0,4,1,0.147
7857,0,127,4,1,0.147,0,1,8,-0.113
7858,0,127,1,8,-0.113,0,4,1,0.147
7859,0,127,4,1,0.147,0,1,8,-0.113
7860,0,127,1,8,-0.113,0,4,1,0.147
7861,0,127,4,1,0.147,0,1,8,-0.113
7862,0,127,1,13,0.017,5,1,8,-0.113
7863,0,127,1,8,-0.113,5,1,13,0.017
7864,0,127,1,8,-0.113,5,1,8,-0.113
7865,0,127,1,8,-0.113,5,1,8,-0.113
7866,0,127,1,8,-0.113,5,1,8,-0.113
7867,0,127,1,8,-0.113,5,1,8,-0.113
7868,0,127,1,8,-0.113,5,1,8,-0.113
7869,0,127,1,8,-0.113,5,1,8,-0.113
7870,0,127,1,8,-0.113,5,1,8,-0.113
7871,0,127,1,8,-0.113,5,1,8,-0.113
7872,0,127,1,8,-0.113,5,1,13,0.017
7873,0,127,1,13,0.017,5,1,8,-0.113
7874,0,127,1,8,-0.113,0,4,1,0.147
7875,0,127,4,1,0.147,0,1,8,-0.113
7876,0,127,1,8,-0.113,0,4,1,0.147
7877,0,127,4,1,0.147,0,1,8,-0.113
7878,0,127,1,8,-0.113,0,4,1,0.147
7879,0,127,4,1,0.147,0,1,8,-0.113
7880,0,127,1,13,0.017,0,1,13,0.017
7881,0,127,1,13,0.017,0,1,13,0.017
7882,0,127,1,8,-0.113,0,6,19,0.818
7883,0,127,6,19,0.818,0,1,8,-0.113
7884,0,127,1,8,-0.113,0,6,19,0.818
7885,0,127,6,19,0.818,0,1,8,-0.113
7886,0,127,1,8,-0.113,0,6,19,0.818
7887,0,127,6,19,0.818,0,1,8,-0.113
7888,0,127,1,8,-0.113,0,6,19,0.818
7889,0,127,6,19,0.818,0,1,8,-0.113
7890,0,127,6,19,0.818,1,7,20,-0.382
7891,0,127,7,20,-0.382,1,6,19,0.818
7892,0,127,6,19,0.818,1,7,20,-0.382
7893,0,127,7,20,-0.382,1,6,19,0.818
7894,0,127,6,19,0.818,1,7,20,-0.382
7895,0,127,7,20,-0.382,1,6,19,0.818
7896,0,127,6,19,0.818,1,7,20,-0.383
7897,0,127,7,20,-0.383,1,6,19,0.818
7898,0,127,6,19,0.818,1,7,20,-0.383
7899,0,127,7,20,-0.383,1,6,19,0.818
7900,0,127,6,19,0.818,1,7,20,-0.382
7901,0,127,7,20,-0.382,1,6,19,0.818
7902,0,127,6,19,0.818,1,7,20,-0.382
7903,0,127,7,20,-0.382,1,6,19,0.818
7904,0,127,6,19,0.818,1,7,20,-0.382
7905,0,127,7,20,-0.382,1,6,19,0.818
7906,0,128,1,8,-0.122,5,1,8,-0.122
7907,0,128,1,8,-0.122,5,1,8,-0.122
7908,0,128,1,8,-0.122,5,1,8,-0.122
7909,0,128,1,8,-0.122,5,1,8,-0.122
7910,0,128,1,8,-0.122,5,1,8,-0.122
7911,0,128,1,8,-0.122,5,1,8,-0.122
7912,0,128,1,8,-0.122,5,1,8,0.008
7913,0,128,1,8,0.008,5,1,8,-0.122
7914,0,128,1,8,0.008,5,1,8,-0.122
7915,0,128,1,8,-0.122,5,1,8,0.008
7916,0,128,1,8,-0.122,5,1,8,-0.122
7917,0,128,1,8,-0.122,5,1,8,-0.122
7918,0,128,1,8,-0.122,0,4,1,0.138
7919,0,128,4,1,0.138,0,1,8,-0.122
7920,0,128,1,8,-0.122,0,4,1,0.138
7921,0,128,4,1,0.138,0,1,8,-0.122
7922,0,128,1,8,-0.122,0,4,1,0.138
7923,0,128,4,1,0.138,0,1,8,-0.122
7924,0,128,1,8,0.008,0,1,4,0.238
7925,0,128,1,4,0.238,0,1,8,0.008
7926,0,128,1,4,0.238,1,7,21,-0.421
7927,0,128,7,21,-0.421,1,1,4,0.238
7928,0,128,1,4,0.238,0,4,1,0.208
7929,0,128,4,1,0.208,0,1,4,0.238
7930,0,128,1,8,-0.122,0,4,1,0.138
7931,0,128,4,1,0.138,0,1,8,-0.122
7932,0,128,1,8,-0.122,0,6,19,0.809
7933,0,128,6,19,0.809,0,1,8,-0.122
7934,0,128,6,19,0.809,1,7,20,-0.392
7935,0,128,7,20,-0.392,1,6,19,0.809
7936,0,128,6,19,0.809,1,7,20,-0.392
7937,0,128,7,20,-0.392,1,6,19,0.809
7938,0,129,1,8,-0.12,5,1,8,-0.12
7939,0,129,1,8,-0.12,5,1,8,-0.12
7940,0,129,1,8,-0.12,5,1,8,-0.12
7941,0,129,1,8,-0.12,5,1,8,-0.12
7942,0,129,1,8,-0.12,5,1,8,-0.12
7943,0,129,1,8,-0.12,5,1,8,-0.12
7944,0,129,1,8,-0.12,5,1,8,0.21
7945,0,129,1,8,0.21,5,1,8,-0.12
7946,0,129,1,8,0.21,5,1,8,-0.12
7947,0,129,1,8,-0.12,5,1,8,0.21
7948,0,129,1,8,-0.12,5,1,8,-0.12
7949,0,129,1,8,-0.12,5,1,8,-0.12
7950,0,129,1,8,-0.12,0,4,1,0.14
7951,0,129,4,1,0.14,0,1,8,-0.12
7952,0,129,1,8,-0.12,0,4,1,0.14
7953,0,129,4,1,0.14,0,1,8,-0.12
7954,0,129,1,8,-0.12,0,4,1,0.14
7955,0,129,4,1,0.14,0,1,8,-0.12
7956,0,129,1,8,0.21,0,6,15,-0.77
7957,0,129,6,15,-0.77,0,1,8,0.21
7958,0,129,1,8,-0.12,0,6,19,0.81
7959,0,129,6,19,0.81,0,1,8,-0.12
7960,0,129,1,8,-0.12,0,6,19,0.81
7961,0,129,6,19,0.81,0,1,8,-0.12
7962,0,129,6,19,0.81,1,7,20,-0.39
7963,0,129,7,20,-0.39,1,6,19,0.81
7964,0,129,6,19,0.81,1,7,20,-0.39
7965,0,129,7,20,-0.39,1,6,19,0.81
7966,0,129,6,19,0.81,1,7,20,-0.39
7967,0,129,7,20,-0.39,1,6,19,0.81
7968,0,129,6,19,0.81,1,7,20,-0.39
7969,0,129,7,20,-0.39,1,6,19,0.81
7970,0,129,6,15,-0.77,0,4,0,0.34
7971,0,129,4,0,0.34,0,6,15,-0.77
7972,0,129,6,15,-0.77,0,4,0,0.34
7973,0,129,4,0,0.34,0,6,15,-0.77
7974,0,130,1,8,-0.128,5,1,8,-0.128
7975,0,130,1,8,-0.128,5,1,8,-0.128
7976,0,130,1,8,-0.128,5,1,8,-0.128
7977,0,130,1,8,-0.128,5,1,8,-0.128
7978,0,130,1,8,-0.128,5,1,13,0.002
7979,0,130,1,13,0.002,5,1,8,-0.128
7980,0,130,1,13,0.002,5,1,8,-0.128
7981,0,130,1,8,-0.128,5,1,13,0.002
7982,0,130,1,8,-0.128,5,1,8,-0.128
7983,0,130,1,8,-0.128,5,1,8,-0.128
7984,0,130,1,8,-0.128,5,1,8,-0.128
7985,0,130,1,8,-0.128,5,1,8,-0.128
7986,0,130,1,8,-0.128,0,4,1,0.132
7987,0,130,4,1,0.132,0,1,8,-0.128
7988,0,130,1,8,-0.128,0,4,1,0.132
7989,0,130,4,1,0.132,0,1,8,-0.128
7990,0,130,1,8,-0.128,0,4,1,0.132
7991,0,130,4,1,0.132,0,1,8,-0.128
7992,0,130,1,8,-0.128,0,4,1,0.132
7993,0,130,4,1,0.132,0,1,8,-0.128
7994,0,130,1,13,0.002,5,1,8,-0.128
7995,0,130,1,8,-0.128,5,1,13,0.002
7996,0,130,1,8,-0.128,5,1,8,-0.128
7997,0,130,1,8,-0.128,5,1,8,-0.128
7998,0,130,1,8,-0.128,5,1,8,-0.128
7999,0,130,1,8,-0.128,5,1,8,-0.128
8000,0,130,1,8,-0.128,5,1,8,-0.128
8001,0,130,1,8,-0.128,5,1,8,-0.128
8002,0,130,1,8,-0.128,5,1,8,0.202
8003,0,130,1,8,0.202,5,1,8,-0.128
8004,0,130,1,8,0.202,5,1,13,0.002
8005,0,130,1,13,0.002,5,1,8,0.202
8006,0,130,1,8,-0.128,0,4,1,0.132
8007,0,130,4,1,0.132,0,1,8,-0.128
8008,0,130,1,8,-0.128,0,4,1,0.132
8009,0,130,4,1,0.132,0,1,8,-0.128
8010,0,130,1,8,-0.128,0,4,1,0.132
8011,0,130,4,1,0.132,0,1,8,-0.128
8012,0,130,1,8,-0.128,0,4,1,0.132
8013,0,130,4,1,0.132,0,1,8,-0.128
8014,0,130,1,13,0.002,0,1,13,0.002
8015,0,130,1,13,0.002,0,1,13,0.002
8016,0,130,1,8,0.202,0,6,15,-0.779
8017,0,130,6,15,-0.779,0,1,8,0.202
8018,0,130,1,8,-0.128,0,6,19,0.801
8019,0,130,6,19,0.801,0,1,8,-0.128
8020,0,130,6,19,0.801,1,7,20,-0.398
8021,0,130,7,20,-0.398,1,6,19,0.801
8022,0,130,6,19,0.801,1,7,20,-0.398
8023,0,130,7,20,-0.398,1,6,19,0.801
8024,0,130,6,15,-0.779,0,4,0,0.332
8025,0,130,4,0,0.332,0,6,15,-0.779
8026,0,130,6,15,-0.779,0,4,0,0.332
8027,0,130,4,0,0.332,0,6,15,-0.779
8028,0,131,1,8,-0.121,5,1,8,0.31
8029,0,131,1,8,0.31,5,1,8,-0.121
8030,0,131,1,8,0.31,5,1,8,-0.121
8031,0,131,1,8,-0.121,5,1,8,0.31
8032,0,131,1,8,-0.121,5,1,8,-0.121
8033,0,131,1,8,-0.121,5,1,8,-0.121
8034,0,131,1,8,-0.121,5,1,8,-0.121
8035,0,131,1,8,-0.121,5,1,8,-0.121
8036,0,131,1,8,-0.121,5,1,8,-0.121
8037,0,131,1,8,-0.121,5,1,8,-0.121
8038,0,131,1,8,-0.121,5,1,8,-0.121
8039,0,131,1,8,-0.121,5,1,8,-0.121
8040,0,131,1,8,-0.121,0,4,1,0.139
8041,0,131,4,1,0.139,0,1,8,-0.121
8042,0,131,1,8,-0.121,0,4,1,0.139
8043,0,131,4,1,0.139,0,1,8,-0.121
8044,0,131,1,8,-0.121,0,4,1,0.139
8045,0,131,4,1,0.139,0,1,8,-0.121
8046,0,131,1,8,-0.121,0,4,1,0.139
8047,0,131,4,1,0.139,0,1,8,-0.121
8048,0,131,1,8,-0.121,0,6,19,0.81
8049,0,131,6,19,0.81,0,1,8,-0.121
8050,0,131,1,8,0.31,0,3,29,-0.291
8051,0,131,3,29,-0.291,0,1,8,0.31
8052,0,131,6,19,0.81,1,7,20,-0.39
8053,0,131,7,20,-0.39,1,6,19,0.81
8054,0,131,6,19,0.81,1,7,20,-0.39
8055,0,131,7,20,-0.39,1,6,19,0.81
8056,0,132,1,8,-0.116,5,1,8,-0.116
8057,0,132,1,8,-0.116,5,1,8,-0.116
8058,0,132,1,8,-0.116,5,1,8,-0.116
8059,0,132,1,8,-0.116,5,1,8,-0.116
8060,0,132,1,8,-0.116,5,1,13,0.014
8061,0,132,1,13,0.014,5,1,8,-0.116
8062,0,132,1,13,0.014,5,1,8,-0.116
8063,0,132,1,8,-0.116,5,1,13,0.014
8064,0,132,1,8,-0.116,5,1,8,-0.116
8065,0,132,1,8,-0.116,5,1,8,-0.116
8066,0,132,1,8,-0.116,5,1,8,-0.116
8067,0,132,1,8,-0.116,5,1,8,-0.116
8068,0,132,1,8,-0.116,0,4,1,0.144
8069,0,132,4,1,0.144,0,1,8,-0.116
8070,0,132,1,8,-0.116,0,4,1,0.144
8071,0,132,4,1,0.144,0,1,8,-0.116
8072,0,132,1,8,-0.116,0,4,1,0.144
8073,0,132,4,1,0.144,0,1,8,-0.116
8074,0,132,1,8,-0.116,0,4,1,0.144
8075,0,132,4,1,0.144,0,1,8,-0.116
8076,0,132,1,13,0.014,5,1,8,-0.116
8077,0,132,1,8,-0.116,5,1,13,0.014
8078,0,132,1,8,-0.116,5,1,8,-0.116
8079,0,132,1,8,-0.116,5,1,8,-0.116
8080,0,132,1,8,-0.116,5,1,8,-0.116
8081,0,132,1,8,-0.116,5,1,8,-0.116
8082,0,132,1,8,-0.116,5,1,8,-0.116
8083,0,132,1,8,-0.116,5,1,8,-0.116
8084,0,132,1,8,-0.116,5,1,8,-0.116
8085,0,132,1,8,-0.116,5,1,8,-0.116
8086,0,132,1,8,-0.116,5,1,13,0.014
8087,0,132,1,13,0.014,5,1,8,-0.116
8088,0,132,1,8,-0.116,0,4,1,0.144
8089,0,132,4,1,0.144,0,1,8,-0.116
8090,0,132,1,8,-0.116,0,4,1,0.144
8091,0,132,4,1,0.144,0,1,8,-0.116
8092,0,132,1,8,-0.116,0,4,1,0.144
8093,0,132,4,1,0.144,0,1,8,-0.116
8094,0,132,1,13,0.014,0,1,13,0.014
8095,0,132,1,13,0.014,0,1,13,0.014
8096,0,132,1,8,-0.116,0,6,19,0.813
8097,0,132,6,19,0.813,0,1,8,-0.116
8098,0,132,1,8,-0.116,0,6,19,0.813
8099,0,132,6,19,0.813,0,1,8,-0.116
8100,0,132,1,8,-0.116,0,6,19,0.814
8101,0,132,6,19,0.814,0,1,8,-0.116
8102,0,132,6,19,0.814,1,7,20,-0.386
8103,0,132,7,20,-0.386,1,6,19,0.814
8104,0,132,6,19,0.814,1,7,20,-0.386
8105,0,132,7,20,-0.386,1,6,19,0.814
8106,0,132,6,19,0.813,1,7,20,-0.386
8107,0,132,7,20,-0.386,1,6,19,0.813
8108,0,132,6,19,0.813,1,7,20,-0.386
8109,0,132,7,20,-0.386,1,6,19,0.813
8110,0,132,6,19,0.813,1,7,20,-0.386
8111,0,132,7,20,-0.386,1,6,19,0.813
8112,0,132,6,19,0.813,1,7,20,-0.386
8113,0,132,7,20,-0.386,1,6,19,0.813
8114,0,133,1,8,-0.107,5,1,8,-0.107
8115,0,133,1,8,-0.107,5,1,8,-0.107
8116,0,133,1,8,-0.107,5,1,10,0.323
8117,0,133,1,10,0.323,5,1,8,-0.107
8118,0,133,1,10,0.323,5,1,10,0.123
8119,0,133,1,10,0.123,5,1,10,0.323
8120,0,133,1,10,0.123,5,1,8,-0.107
8121,0,133,1,8,-0.107,5,1,10,0.123
8122,0,133,1,8,-0.107,5,1,8,-0.107
8123,0,133,1,8,-0.107,5,1,8,-0.107
8124,0,133,1,8,-0.107,5,1,8,-0.107
8125,0,133,1,8,-0.107,5,1,8,-0.107
8126,0,133,1,10,0.323,5,6,16,-0.517
8127,0,133,6,16,-0.517,5,1,10,0.323
8128,0,133,6,16,-0.517,5,6,16,-0.377
8129,0,133,6,16,-0.377,5,6,16,-0.517
8130,0,133,1,10,0.123,5,1,7,-0.107
8131,0,133,1,7,-0.107,5,1,10,0.123
8132,0,133,1,7,-0.107,5,6,16,-0.377
8133,0,133,6,16,-0.377,5,1,7,-0.107
8134,0,133,6,16,-0.517,0,1,3,0.113
8135,0,133,1,3,0.113,0,6,16,-0.517
8136,0,133,1,8,-0.107,0,6,19,0.823
8137,0,133,6,19,0.823,0,1,8,-0.107
8138,0,133,6,19,0.823,1,7,20,-0.377
8139,0,133,7,20,-0.377,1,6,19,0.823
8140,0,133,6,19,0.823,1,7,20,-0.377
8141,0,133,7,20,-0.377,1,6,19,0.823
8142,0,133,1,8,-0.107,0,4,1,0.153
8143,0,133,4,1,0.153,0,1,8,-0.107
8144,0,133,1,8,-0.107,0,4,1,0.153
8145,0,133,4,1,0.153,0,1,8,-0.107
8146,0,133,1,8,-0.107,0,4,1,0.123
8147,0,133,4,1,0.123,0,1,8,-0.107
8148,0,133,1,7,-0.107,0,4,1,0.153
8149,0,133,4,1,0.153,0,1,7,-0.107
8150,0,133,1,3,0.113,0,4,1,0.073
8151,0,133,4,1,0.073,0,1,3,0.113
8152,0,133,1,3,0.113,0,4,1,0.073
8153,0,133,4,1,0.073,0,1,3,0.113
8154,0,133,1,3,0.113,0,4,1,0.073
8155,0,133,4,1,0.073,0,1,3,0.113
8156,0,134,1,8,-0.124,5,1,8,-0.124
8157,0,134,1,8,-0.124,5,1,8,-0.124
8158,0,134,1,8,-0.124,5,1,8,-0.124
8159,0,134,1,8,-0.124,5,1,8,-0.124
8160,0,134,1,8,-0.124,5,1,13,0.006
8161,0,134,1,13,0.006,5,1,8,-0.124
8162,0,134,1,13,0.006,5,1,8,-0.173
8163,0,134,1,8,-0.173,5,1,13,0.006
8164,0,134,1,8,-0.173,5,1,8,-0.124
8165,0,134,1,8,-0.124,5,1,8,-0.173
8166,0,134,1,8,-0.124,5,1,8,-0.124
8167,0,134,1,8,-0.124,5,1,8,-0.124
8168,0,134,1,8,-0.124,0,4,1,0.137
8169,0,134,4,1,0.137,0,1,8,-0.124
8170,0,134,1,8,-0.124,0,4,1,0.137
8171,0,134,4,1,0.137,0,1,8,-0.124
8172,0,134,1,8,-0.124,0,4,1,0.137
8173,0,134,4,1,0.137,0,1,8,-0.124
8174,0,134,1,8,-0.124,0,4,1,0.137
8175,0,134,4,1,0.137,0,1,8,-0.124
8176,0,134,1,13,0.006,5,1,8,-0.124
8177,0,134,1,8,-0.124,5,1,13,0.006
8178,0,134,1,8,-0.124,5,1,8,-0.124
8179,0,134,1,8,-0.124,5,1,8,-0.124
8180,0,134,1,8,-0.124,5,1,8,-0.124
8181,0,134,1,8,-0.124,5,1,8,-0.124
8182,0,134,1,8,-0.124,5,1,8,-0.173
8183,0,134,1,8,-0.173,5,1,8,-0.124
8184,0,134,1,8,-0.173,5,1,8,-0.124
8185,0,134,1,8,-0.124,5,1,8,-0.173
8186,0,134,1,8,-0.124,5,1,13,0.006
8187,0,134,1,13,0.006,5,1,8,-0.124
8188,0,134,1,8,-0.124,0,4,1,0.136
8189,0,134,4,1,0.136,0,1,8,-0.124
8190,0,134,1,8,-0.124,0,4,1,0.136
8191,0,134,4,1,0.136,0,1,8,-0.124
8192,0,134,1,13,0.006,0,1,13,0.006
8193,0,134,1,13,0.006,0,1,13,0.006
8194,0,134,1,8,-0.173,0,1,3,0.006
8195,0,134,1,3,0.006,0,1,8,-0.173
8196,0,134,1,3,0.006,0,4,1,0.056
8197,0,134,4,1,0.056,0,1,3,0.006
8198,0,134,1,3,0.006,0,4,1,0.056
8199,0,134,4,1,0.056,0,1,3,0.006
8200,0,134,1,3,0.006,0,4,1,0.056
8201,0,134,4,1,0.056,0,1,3,0.006
8202,0,134,1,8,-0.124,0,4,1,0.137
8203,0,134,4,1,0.137,0,1,8,-0.124
8204,0,134,1,8,-0.173,0,1,3,0.006
8205,0,134,1,3,0.006,0,1,8,-0.173
8206,0,134,1,3,0.006,0,4,1,0.056
8207,0,134,4,1,0.056,0,1,3,0.006
8208,0,134,1,3,0.006,0,4,1,0.056
8209,0,134,4,1,0.056,0,1,3,0.006
8210,0,134,1,3,0.006,0,4,1,0.056
8211,0,134,4,1,0.056,0,1,3,0.006
8212,0,134,1,8,-0.124,0,6,19,0.807
8213,0,134,6,19,0.807,0,1,8,-0.124
8214,0,134,6,19,0.807,1,7,20,-0.393
8215,0,134,7,20,-0.393,1,6,19,0.807
8216,0,134,6,19,0.807,1,7,20,-0.393
8217,0,134,7,20,-0.393,1,6,19,0.807
8218,0,135,1,8,-0.121,5,1,8,0.309
8219,0,135,1,8,0.309,5,1,8,-0.121
8220,0,135,1,8,0.309,5,1,8,-0.121
8221,0,135,1,8,-0.121,5,1,8,0.309
8222,0,135,1,8,-0.121,5,1,8,0.31
8223,0,135,1,8,0.31,5,1,8,-0.121
8224,0,135,1,8,0.31,5,1,8,-0.121
8225,0,135,1,8,-0.121,5,1,8,0.31
8226,0,135,1,8,-0.121,5,1,8,-0.121
8227,0,135,1,8,-0.121,5,1,8,-0.121
8228,0,135,1,8,-0.121,5,1,8,-0.121
8229,0,135,1,8,-0.121,5,1,8,-0.121
8230,0,135,1,8,-0.121,0,4,1,0.139
8231,0,135,4,1,0.139,0,1,8,-0.121
8232,0,135,1,8,-0.121,0,4,1,0.139
8233,0,135,4,1,0.139,0,1,8,-0.121
8234,0,135,1,8,-0.121,0,4,1,0.139
8235,0,135,4,1,0.139,0,1,8,-0.121
8236,0,135,1,8,-0.121,0,6,19,0.81
8237,0,135,6,19,0.81,0,1,8,-0.121
8238,0,135,1,8,0.31,0,3,29,-0.291
8239,0,135,3,29,-0.291,0,1,8,0.31
8240,0,135,1,8,0.309,0,3,29,-0.291
8241,0,135,3,29,-0.291,0,1,8,0.309
8242,0,135,6,19,0.81,1,7,20,-0.39
8243,0,135,7,20,-0.39,1,6,19,0.81
